9.4006 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([0., 0., 0.]), colorSpace='rgb', fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000025AE26C6748>, gamma=None, gammaErrorPolicy='raise', kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000025AE27DBDD8>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
19.6230 	EXP 	two: autoDraw = False
19.6230 	EXP 	three: autoDraw = False
19.6230 	EXP 	seven: autoDraw = False
19.6230 	EXP 	eight: autoDraw = False
19.6230 	EXP 	nine: autoDraw = False
19.6230 	EXP 	four: autoDraw = False
19.6230 	EXP 	five: autoDraw = False
19.6230 	EXP 	six: autoDraw = False
19.6230 	EXP 	ten: autoDraw = False
19.6230 	EXP 	eleven: autoDraw = False
19.6230 	EXP 	twelve: autoDraw = False
19.6230 	EXP 	gram01: autoDraw = False
19.6230 	EXP 	gram02: autoDraw = False
19.6230 	EXP 	gram03: autoDraw = False
19.6230 	EXP 	gram04: autoDraw = False
19.6230 	EXP 	gram05: autoDraw = False
19.6230 	EXP 	gram06: autoDraw = False
19.6230 	EXP 	gram07: autoDraw = False
19.6230 	EXP 	gram08: autoDraw = False
19.6230 	EXP 	gram09: autoDraw = False
19.6230 	EXP 	gram10: autoDraw = False
19.6230 	EXP 	gram11: autoDraw = False
19.6230 	EXP 	gram12: autoDraw = False
19.6230 	EXP 	easy_succ: autoDraw = False
19.6230 	EXP 	one: autoDraw = True
19.6230 	EXP 	two: autoDraw = True
19.6230 	EXP 	three: autoDraw = True
19.6230 	EXP 	seven: autoDraw = True
19.6230 	EXP 	eight: autoDraw = True
19.6230 	EXP 	nine: autoDraw = True
19.6230 	EXP 	four: autoDraw = True
19.6230 	EXP 	five: autoDraw = True
19.6230 	EXP 	six: autoDraw = True
19.6230 	EXP 	ten: autoDraw = True
19.6230 	EXP 	eleven: autoDraw = True
19.6230 	EXP 	twelve: autoDraw = True
19.6230 	EXP 	continue_text: autoDraw = True
19.6230 	EXP 	gram01: autoDraw = True
19.6230 	EXP 	gram02: autoDraw = True
19.6230 	EXP 	gram03: autoDraw = True
19.6230 	EXP 	gram04: autoDraw = True
19.6230 	EXP 	gram05: autoDraw = True
19.6230 	EXP 	gram06: autoDraw = True
19.6230 	EXP 	gram07: autoDraw = True
19.6230 	EXP 	gram08: autoDraw = True
19.6230 	EXP 	gram09: autoDraw = True
19.6230 	EXP 	gram10: autoDraw = True
19.6230 	EXP 	gram11: autoDraw = True
19.6230 	EXP 	gram12: autoDraw = True
19.6230 	EXP 	easy_succ: autoDraw = True
19.6303 	EXP 	Created continue_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='continue_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Continue', units='height', win=Window(...), wrapWidth=1)
19.6568 	DATA 	Mouse:  Left button up, pos=(680,541)
19.6645 	EXP 	continue_text: autoDraw = True
19.6702 	EXP 	Created continue_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='continue_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Continue', units='height', win=Window(...), wrapWidth=1)
19.7045 	EXP 	continue_text: autoDraw = True
19.7110 	EXP 	Created continue_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='continue_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Continue', units='height', win=Window(...), wrapWidth=1)
19.7375 	DATA 	Mouse: Left button down, pos=(680,541)
19.7455 	EXP 	continue_text: autoDraw = True
19.7536 	EXP 	Created continue_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='continue_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Continue', units='height', win=Window(...), wrapWidth=1)
19.7943 	EXP 	continue_text: autoDraw = True
19.7943 	EXP 	one: autoDraw = False
19.7943 	EXP 	two: autoDraw = False
19.7943 	EXP 	three: autoDraw = False
19.7943 	EXP 	seven: autoDraw = False
19.7943 	EXP 	eight: autoDraw = False
19.7943 	EXP 	nine: autoDraw = False
19.7943 	EXP 	four: autoDraw = False
19.7943 	EXP 	five: autoDraw = False
19.7943 	EXP 	six: autoDraw = False
19.7943 	EXP 	ten: autoDraw = False
19.7943 	EXP 	eleven: autoDraw = False
19.7943 	EXP 	twelve: autoDraw = False
19.7943 	EXP 	gram01: autoDraw = False
19.7943 	EXP 	gram02: autoDraw = False
19.7943 	EXP 	gram03: autoDraw = False
19.7943 	EXP 	gram04: autoDraw = False
19.7943 	EXP 	gram05: autoDraw = False
19.7943 	EXP 	gram06: autoDraw = False
19.7943 	EXP 	gram07: autoDraw = False
19.7943 	EXP 	gram08: autoDraw = False
19.7943 	EXP 	gram09: autoDraw = False
19.7943 	EXP 	gram10: autoDraw = False
19.7943 	EXP 	gram11: autoDraw = False
19.7943 	EXP 	gram12: autoDraw = False
19.7943 	EXP 	easy_succ: autoDraw = False
19.8475 	EXP 	window1: mouseVisible = True
